group_id,group_name,category_id,category,product_id,product_name,product_brand,product_origin,product_pvp,product_amount,product_unit,product_price,product_description,product_picture
27,Fruta,853,Plátano y uva,3824,Banana,,México,1.45,0.18,kg,0.26,Banana,https://prod-mercadona.imgix.net/images/69edef3541bbf3f4b7173c9d617a5698.jpg
27,Fruta,853,Plátano y uva,3132,Plátano macho,,,2.79,0.29,kg,0.81,Plátano macho,https://prod-mercadona.imgix.net/images/c22baa2a17de06fbf8477ef25392b7ca.jpg
27,Fruta,853,Plátano y uva,3313,Uva blanca sin semillas,,Marruecos,4.70,0.5,kg,2.35,Uva blanca sin semillas,https://prod-mercadona.imgix.net/images/7b5610514b8fc646d0a02def291b8b6d.jpg
27,Fruta,853,Plátano y uva,3318,Uva negra sin semillas,,España,4.80,0.5,kg,2.40,Uva negra sin semillas,https://prod-mercadona.imgix.net/images/26c7d7b8fb3ce591f31135acef1dbbfa.jpg
27,Fruta,251,Manzana y pera,3269,Manzanas Golden,,España / Portugal / Francia / Italia,1.59,1.5,kg,2.39,Manzanas Golden,https://prod-mercadona.imgix.net/images/627448e5e27445e9fdc2a34090a51e5d.jpg
27,Fruta,251,Manzana y pera,3119,Pera Conferencia,,,1.95,0.16,kg,0.31,Pera Conferencia,https://prod-mercadona.imgix.net/images/ee3e71e5011511764af6ba3edc41f4d2.jpg
"27,Fruta,251,Manzana y pera,3297,Peras Conferencia,,""BELGICA, PAISES BAJOS, PORTUGAL"",1.45,1.5,kg,2.18,Peras Conferencia,https://prod-mercadona.imgix.net/images/51032a014399414f057b3020a930bf6b.jpg"
27,Fruta,251,Manzana y pera,3170,Pera Ercolina,,España,3.09,0.1,kg,0.31,Pera Ercolina,https://prod-mercadona.imgix.net/images/8da98219dea475bc1170fe49a9afcbdf.jpg
27,Fruta,251,Manzana y pera,3021,Manzana Granny Smith,,España,1.82,0.25,kg,0.46,Manzana Granny Smith,https://prod-mercadona.imgix.net/images/06e8c47d7373ac738378135cc9787b6b.jpg
27,Fruta,251,Manzana y pera,5939,Manzana Evelina,,,2.59,0.25,kg,0.65,Manzana Evelina,https://prod-mercadona.imgix.net/images/c193f262d3fd8ff6f8fe0460b9684488.jpg
27,Fruta,251,Manzana y pera,5949,Manzana Evelina,,,2.29,1.5,kg,3.44,Manzana Evelina,https://prod-mercadona.imgix.net/images/c4b65362b98779ac5c398c158e709fa7.jpg
27,Fruta,251,Manzana y pera,5036,Manzana Envy,,,2.59,0.25,kg,0.65,Manzana Envy,https://prod-mercadona.imgix.net/images/878bf3cf8085247ce47942d38c31666c.jpg
27,Fruta,251,Manzana y pera,6037,Manzanas Envy,,,1.99,1.5,kg,2.99,Manzanas Envy,https://prod-mercadona.imgix.net/images/ea7b842e77a996d3c6ff4e33a0d5baf2.jpg
27,Fruta,247,Cítricos,3236,Limones,,,1.79,1.0,kg,1.79,Limones,https://prod-mercadona.imgix.net/images/464898f33342e516d67642570227c2eb.jpg
27,Fruta,247,Cítricos,3210,Limón,,Origen Mallorca,2.15,0.22,kg,0.47,Limón,https://prod-mercadona.imgix.net/images/c5c512407bc265ae901a3b8efc24ac23.jpg
27,Fruta,247,Cítricos,3238,Mandarina,,España,2.49,0.12,kg,0.30,Mandarina,https://prod-mercadona.imgix.net/images/f7c744eeadc68f28645c55dac23a136c.jpg
27,Fruta,247,Cítricos,5504,Mandarina,,España,2.09,2.0,kg,4.18,Mandarina,https://prod-mercadona.imgix.net/images/ca3f19b4c44cd788dde3a603a204ba5c.jpg
27,Fruta,247,Cítricos,3235,Naranja para mesa,,Sudáfrica,1.65,0.26,kg,0.43,Naranja para mesa,https://prod-mercadona.imgix.net/images/0e0431fbcd08dac4b7df7dd034760193.jpg
27,Fruta,247,Cítricos,3277,Naranjas,,España,1.35,3.0,kg,4.05,Naranjas,https://prod-mercadona.imgix.net/images/198af123e15e82cbd46451e192350190.jpg
27,Fruta,247,Cítricos,3485,Naranjas,,Origen España,1.15,5.0,kg,5.75,Naranjas,https://prod-mercadona.imgix.net/images/e76b7844d7c92ce67838e1cf5283a033.jpg
27,Fruta,247,Cítricos,3202,Pomelo,,,2.20,0.28,kg,0.62,Pomelo,https://prod-mercadona.imgix.net/images/df502e5ff7cbbc260bfb2a4ae2a2a583.jpg
27,Fruta,247,Cítricos,3961,Limas,,,4.99,0.4,kg,2.00,Limas,https://prod-mercadona.imgix.net/images/09b9354327628eacaa1cc99b392df90c.jpg
27,Fruta,250,Fruta tropical,3820,Kiwi verde,,Nueva Zelanda,3.03,0.11,kg,0.33,Kiwi verde,https://prod-mercadona.imgix.net/images/32214f2eedbb801a0275c14de2fc7ff6.jpg
27,Fruta,250,Fruta tropical,3832,Kiwis verdes,,España,2.88,1.0,kg,2.88,Kiwis verdes,https://prod-mercadona.imgix.net/images/9c08be85d7f7fc1375935f5a09fb896d.jpg
27,Fruta,250,Fruta tropical,3830,Aguacate,,,4.39,0.18,kg,0.79,Aguacate,https://prod-mercadona.imgix.net/images/5bdb23b103ea75a34562a3bdf877024b.jpg
27,Fruta,250,Fruta tropical,3858,Aguacates,,-,4.19,0.55,kg,2.30,Aguacates,https://prod-mercadona.imgix.net/images/7d8aa2c77ec2f1adcd38326afd410e31.jpg
27,Fruta,250,Fruta tropical,3125,Piña,,Costa Rica,1.45,2.15,kg,3.12,Piña,https://prod-mercadona.imgix.net/images/c09ba6e9981ee0651de3864276e8ed9f.jpg
27,Fruta,250,Fruta tropical,5425,Media piña,,,1.65,1.08,kg,1.78,Media piña,https://prod-mercadona.imgix.net/images/54338cf8b271d3aa717ad5e4f65fbe3f.jpg
27,Fruta,250,Fruta tropical,3840,Guacamole Hacendado,Hacendado,,7.00,0.5,kg,3.50,Guacamole Hacendado 95% aguacate fresco,https://prod-mercadona.imgix.net/images/96f9e46a7fd0f3ca3d410f1d7cf1d49f.jpg
27,Fruta,250,Fruta tropical,3852,Guacamole Hacendado,Hacendado,,8.75,0.2,kg,1.75,Guacamole Hacendado 95% aguacate fresco,https://prod-mercadona.imgix.net/images/534186c0a94952f5b363f467580cf747.jpg
27,Fruta,250,Fruta tropical,3050,Mango,,,2.59,0.55,kg,1.42,Mango,https://prod-mercadona.imgix.net/images/c80c68c2129b94e788b8e03270c8bfdb.jpg
27,Fruta,250,Fruta tropical,3024,Piña natural a rodajas,,Costa Rica - Elaborado en España,5.35,0.5,kg,2.68,Piña natural a rodajas,https://prod-mercadona.imgix.net/images/d30b7dd081772a8f7e8441bfe8799d1d.jpg
27,Fruta,250,Fruta tropical,3026,Papaya,,,4.80,1.25,kg,6.00,Papaya,https://prod-mercadona.imgix.net/images/3ceab3996e1d715362ddee63bf01f39a.jpg
27,Fruta,250,Fruta tropical,3099,Media papaya,,,4.99,0.69,kg,3.44,Media papaya,https://prod-mercadona.imgix.net/images/c16438e867d10b4b34bc50f292fc5bb6.jpg
27,Fruta,250,Fruta tropical,3817,Chirimoya,,,4.74,0.38,kg,1.80,Chirimoya,https://prod-mercadona.imgix.net/images/bef1e56ee501ae79a4c2a6a8f05b977b.jpg
27,Fruta,253,Otras frutas,3715,Fresón,,Huelva,3.90,0.5,kg,1.95,Fresón,https://prod-mercadona.imgix.net/images/541f9e28e57b2897041f060d5fe17728.jpg
27,Fruta,253,Otras frutas,3716,Fresón,,Huelva,2.99,1.0,kg,2.99,Fresón,https://prod-mercadona.imgix.net/images/0133c5b35e6f79038021ce47377a808e.jpg
27,Fruta,253,Otras frutas,5508,Frambuesas,,Marruecos,12.88,0.17,kg,2.19,Frambuesas,https://prod-mercadona.imgix.net/images/c9d68f6ded3f48ed1051a0b68472d727.jpg
27,Fruta,253,Otras frutas,3770,Níspero,,ALICANTE,4.80,0.5,kg,2.40,Níspero,https://prod-mercadona.imgix.net/images/d4d0aeda5fefcab8d83fcda2eb4af15f.jpg
27,Fruta,253,Otras frutas,3704,Moras,,México,17.28,0.125,kg,2.16,Moras,https://prod-mercadona.imgix.net/images/11cf57c0f3c008688bb37bd88660193d.jpg
27,Fruta,253,Otras frutas,5501,Arándanos,,Marruecos,12.36,0.225,kg,2.78,Arándanos,https://prod-mercadona.imgix.net/images/a367ac3b20f085088d1750cb83edb8f5.jpg
27,Fruta,253,Otras frutas,5507,Arándanos,,España,10.94,0.5,kg,5.47,Arándanos,https://prod-mercadona.imgix.net/images/e229d0d57c3523527163fe2c8133db69.jpg
28,Lechuga y ensalada preparada,254,Lechuga,69119,Lechuga iceberg,,,1.24,1.0,ud,1.24,Lechuga iceberg,https://prod-mercadona.imgix.net/images/e047afab489d1c6a9ffc9e7da122ce3f.jpg
"28,Lechuga y ensalada preparada,254,Lechuga,69706,Ensalada mezcla 4 estaciones,,,2.88,0.25,kg,0.72,""Ensalada mezcla 4 estaciones compuesta por lechuga iceberg, zanahoria y col lombarda"",https://prod-mercadona.imgix.net/images/521b7ea477692d5b5ae5835f2aea842c.jpg"
28,Lechuga y ensalada preparada,254,Lechuga,69121,Lechugas corazón romana,,,0.77,2.0,ud,1.53,Lechugas corazón romana,https://prod-mercadona.imgix.net/images/f073d57203d1d5b93f0aa0b07f5b1f3a.jpg
"28,Lechuga y ensalada preparada,254,Lechuga,69757,Ensalada mezcla brotes tiernos,,,12.00,0.1,kg,1.20,""Ensalada mezcla brotes tiernos compuesta por brotes de batavia roja y verde, lollo rojo, rúcula y espinaca baby"",https://prod-mercadona.imgix.net/images/77a9cc89e7a3c57a49e23a71517e4796.jpg"
28,Lechuga y ensalada preparada,254,Lechuga,69719,Canónigos base para ensalada,,España,9.12,0.125,kg,1.14,Canónigos base para ensalada,https://prod-mercadona.imgix.net/images/f0e683ae77cdd6372eaafd6420cc0171.jpg
28,Lechuga y ensalada preparada,254,Lechuga,69670,Lechuga iceberg base para ensalada,,,3.44,0.25,kg,0.86,Lechuga iceberg base para ensalada,https://prod-mercadona.imgix.net/images/580c669243865a140be58304751de37b.jpg
"28,Lechuga y ensalada preparada,254,Lechuga,69744,Ensalada mezcla gourmet,,,5.83,0.175,kg,1.02,""Ensalada mezcla gourmet compuesta por escarola rizada, radicchio y canónigos"",https://prod-mercadona.imgix.net/images/898858daf3420ea3c25faafc2a5fe30e.jpg"
28,Lechuga y ensalada preparada,254,Lechuga,69581,Cogollos de lechuga,,España,0.35,3.0,ud,1.06,Cogollos de lechuga,https://prod-mercadona.imgix.net/images/a39a54106c2164d0077a9a018e413f37.jpg
28,Lechuga y ensalada preparada,254,Lechuga,69122,Lechuga corazón romana,,,1.15,1.0,ud,1.15,Lechuga corazón romana,https://prod-mercadona.imgix.net/images/ecea548419831d3cfa93562fbe38f8f6.jpg
28,Lechuga y ensalada preparada,254,Lechuga,69591,Endibias,,Origen: España,3.44,0.45,kg,1.55,Endibias,https://prod-mercadona.imgix.net/images/0b2f0449ace358bbf088184b7fd2dbbb.jpg
"28,Lechuga y ensalada preparada,254,Lechuga,69810,Ensalada mezcla brotes tiernos maxi,,,9.60,0.175,kg,1.68,""Ensalada mezcla brotes tiernos maxi compuesto por batavia roja y verde, lollo rojo, espinacas y rúcula"",https://prod-mercadona.imgix.net/images/11ebbe4d020f773396a255d3ba44b2e0.jpg"
"28,Lechuga y ensalada preparada,254,Lechuga,69741,Ensalada mezcla gourmet maxi,,España,5.53,0.3,kg,1.66,""Ensalada mezcla gourmet maxi compuesta por escarola rizada, canónigos y achicoria"",https://prod-mercadona.imgix.net/images/2aa44688b2029f177fc8dd0de8767234.jpg"
"28,Lechuga y ensalada preparada,254,Lechuga,69840,Ensalada mezcla tierna,,,8.00,0.15,kg,1.20,""Ensalada mezcla tierna compuesta por lechuga hoja de roble verde, brotes de lechuga batavia roja y lechuga trocadero"",https://prod-mercadona.imgix.net/images/2a015ff6ee9a146c2d74715dbcd14685.jpg"
28,Lechuga y ensalada preparada,254,Lechuga,69753,Rúcula base para ensalada,,España,14.40,0.05,kg,0.72,Rúcula base para ensalada,https://prod-mercadona.imgix.net/images/83a2c7a099eeace37c9fd9081cfc8e76.jpg
28,Lechuga y ensalada preparada,254,Lechuga,69582,Cogollos corazón de lechuga,,España,0.31,6.0,ud,1.88,Cogollos corazón de lechuga,https://prod-mercadona.imgix.net/images/48c3a303a04d609dfef8ee01df5c0bcc.jpg
"28,Lechuga y ensalada preparada,254,Lechuga,69703,Ensalada mezcla primavera,,,4.80,0.2,kg,0.96,""Ensalada mezcla primavera compuesta por escarola lisa, escarola rizada y achicoria"",https://prod-mercadona.imgix.net/images/d852827390098975287e27a902c825a4.jpg"
28,Lechuga y ensalada preparada,254,Lechuga,69697,Ensalada mezcla dúo canónigos y rúcula,,España,13.00,0.1,kg,1.30,Ensalada mezcla dúo canónigos y rúcula,https://prod-mercadona.imgix.net/images/e19c6f11f297a4d73bfbf4c34e353a98.jpg
"28,Lechuga y ensalada preparada,254,Lechuga,69750,Ensalada mezcla fresca,,,5.55,0.2,kg,1.11,""Ensalada mezcla fresca compuesta por escarola rizada, col lombarda, rúcula, espinacas y lechuga lollo rosso"",https://prod-mercadona.imgix.net/images/02b98d0450bbb65d89668cb93904c5ff.jpg"
28,Lechuga y ensalada preparada,254,Lechuga,69114,Lechuga hoja roble,,,1.30,1.0,ud,1.30,Lechuga hoja roble,https://prod-mercadona.imgix.net/images/e6c61271d21736c09049e28c7a5d0c1b.jpg
28,Lechuga y ensalada preparada,254,Lechuga,69720,Escarola rizada base para ensalada,,España,8.00,0.15,kg,1.20,Escarola rizada base para ensalada,https://prod-mercadona.imgix.net/images/1d36f182ba3c84584ce170e6a85b7363.jpg
28,Lechuga y ensalada preparada,254,Lechuga,69123,Escarola rizada,,España,1.54,1.0,ud,1.54,Escarola rizada,https://prod-mercadona.imgix.net/images/af3dbcd6390974d2c31c2f4870ddb1ac.jpg
28,Lechuga y ensalada preparada,254,Lechuga,69984,Espinaca baby base para ensalada,,España,11.10,0.1,kg,1.11,Espinaca baby base para ensalada,https://prod-mercadona.imgix.net/images/035d190b46ffb4c1d984c4d529aed916.jpg
28,Lechuga y ensalada preparada,254,Lechuga,69435,Lechuga romana cortada,,,5.75,0.2,kg,1.15,Lechuga romana cortada,https://prod-mercadona.imgix.net/images/de27c05991934ccea736560b54d21694.jpg
"28,Lechuga y ensalada preparada,255,Ensalada preparada,69746,Ensalada César,,,10.90,0.21,kg,2.29,""Ensalada César compuesta por mezcla de hortalizas, pollo, queso, salsa césar y picatostes, incluye tenedor"",https://prod-mercadona.imgix.net/images/50a7c75eb2fa73cbf5e7854a91f9b341.jpg"
"28,Lechuga y ensalada preparada,255,Ensalada preparada,69714,Ensalada California,,,11.93,0.192,kg,2.29,""Ensalada California compuesta por mezcla de hortalizas frescas, nueces, picatostes, bacón, cebolla frita, uvas pasas, salsa de miel y mostaza, incluye tenedor"",https://prod-mercadona.imgix.net/images/358ab9f02aaf71252ac772e0cd79c2da.jpg"
"28,Lechuga y ensalada preparada,255,Ensalada preparada,69850,Wraps Texas,,,9.97,0.3,kg,2.99,""Wraps Texas compuesto por hortalizas frescas, pollo, queso, salsa y tortillas de trigo, incluye tenedor"",https://prod-mercadona.imgix.net/images/4cb45230f6e786913704d6b6e153f613.jpg"
"28,Lechuga y ensalada preparada,255,Ensalada preparada,69756,Ensalada de la casa,,,4.78,0.4,kg,1.91,""Ensalada de la casa compuesta por escarola lisa, achicoria, escarola rizada, maíz dulce, tomate cherry, zanahoria y aceitunas verdes"",https://prod-mercadona.imgix.net/images/7722adf3467e6e3a913fb64289673952.jpg"
"28,Lechuga y ensalada preparada,255,Ensalada preparada,69742,Ensalada mil islas,,,7.73,0.33,kg,2.55,""Ensalada mil islas compuesta por lechuga iceberg, escarola lisa, surimi, col blanca, zanahoria, maíz y salsa rosa, incluye tenedor"",https://prod-mercadona.imgix.net/images/063d3b33d653b356b12e50e73cf01e58.jpg"
"28,Lechuga y ensalada preparada,255,Ensalada preparada,69872,Ensalada ensatún,,,9.96,0.25,kg,2.49,""Ensalada ensatún compuesta por zanahoria, mozzarella, aceitunas verdes, lechuga iceberg, lechuga hoja de roble, maíz, atún en aceite vegetal, tomate cherry, aceite, sal y vinagre, incluye tenedor"",https://prod-mercadona.imgix.net/images/e19422b269ed1d2727aa1dee87bec6f2.jpg"
"28,Lechuga y ensalada preparada,255,Ensalada preparada,69884,Ensalada jamón,,,11.58,0.215,kg,2.49,""Ensalada jamón compuesta por jamón curado, queso curado, picatostes con tomate y orégano, aceite, sal y vinagre, incluye tenedor"",https://prod-mercadona.imgix.net/images/5ee5a3bfd44fa0a19890bf2fc39bf680.jpg"
"28,Lechuga y ensalada preparada,255,Ensalada preparada,69461,Ensalada de pasta,,,9.96,0.25,kg,2.49,""Ensalada de pasta compuesta por pasta, fiambre de jamón de pavo y salsa de yogur, incluye tenedor"",https://prod-mercadona.imgix.net/images/2cac806be18312a4837b5643eed678d5.jpg"
"28,Lechuga y ensalada preparada,255,Ensalada preparada,69474,Ensalada queso de cabra,,,20.67,0.135,kg,2.79,""Ensalada queso de cabra compuesta por brotes, manzana, queso de cabra, frutos secos y vinagreta balsámica, incluye tenedor"",https://prod-mercadona.imgix.net/images/b6b0c670fc33247647ba28bfc8b9bacf.jpg"
28,Lechuga y ensalada preparada,255,Ensalada preparada,84955,Poke de salmón,,España,11.70,0.47,kg,5.50,Poke de salmón,https://prod-mercadona.imgix.net/images/84f30772ae511b763ea2457500615a4b.jpg
"28,Lechuga y ensalada preparada,255,Ensalada preparada,60221,Ensalada de pasta Listo para Comer,Listo para Comer,España,4.00,0.34,kg,4.00,""Ensalada de pasta Listo para Comer compuesta por atún, huevo cocido, surimi, mozzarella y cebolla"",https://prod-mercadona.imgix.net/images/8ed74d0831fed90fcac06770b7ccafee.jpg"
29,Verdura,854,Patata,69066,Patata,,España,1.89,0.21,kg,0.40,Patata,https://prod-mercadona.imgix.net/images/df649ff24352a75b9e4e741de8533ba2.jpg
29,Verdura,854,Patata,68440,Patatas nueva,,España,1.68,2.0,kg,3.35,Patatas nueva,https://prod-mercadona.imgix.net/images/23ac1699354bdd96f239a79ed8927e56.jpg
29,Verdura,854,Patata,69098,Patatas rojas,,España,1.34,2.0,kg,2.68,Patatas rojas,https://prod-mercadona.imgix.net/images/6d60269d812dc2c40e5a3c0c979339ca.jpg
29,Verdura,854,Patata,68441,Patatas nueva,,España,1.25,4.0,kg,4.99,Patatas nueva,https://prod-mercadona.imgix.net/images/9a4c4128cdfd5ac08b0aa0e5e1ac9d44.jpg
29,Verdura,854,Patata,69239,Batata,,EEUU,2.79,0.44,kg,1.23,Batata,https://prod-mercadona.imgix.net/images/d2f081ceb21aa87495fd96ca88f0b3e7.jpg
29,Verdura,256,Cebolla y ajo,69139,Cebollas tiernas,,España,0.41,1.0,ud,1.24,Cebollas tiernas,https://prod-mercadona.imgix.net/images/3bbcca66baefa5c56bae00a07ca106f1.jpg
29,Verdura,256,Cebolla y ajo,69079,Cebollas,,,2.00,2.0,kg,3.99,Cebollas,https://prod-mercadona.imgix.net/images/8fb7859b601900b03a169bedef64ecc4.jpg
29,Verdura,256,Cebolla y ajo,69089,Cebollas,,,2.38,1.0,kg,2.38,Cebollas,https://prod-mercadona.imgix.net/images/d950590e426dca5e9531e1ff2809edb4.jpg
29,Verdura,256,Cebolla y ajo,69297,Ajos morados,,,5.56,0.25,kg,1.39,Ajos morados,https://prod-mercadona.imgix.net/images/6aef4488c873e4b8519b57151be424f3.jpg
29,Verdura,256,Cebolla y ajo,69155,Cebollas dulces,,,2.30,1.0,kg,2.30,Cebollas dulces sabor suave,https://prod-mercadona.imgix.net/images/30b263e51f797b2b964ce6974c8e580b.jpg
29,Verdura,256,Cebolla y ajo,69632,Ajo tierno,,Comunidad Valenciana y Castilla La Mancha,11.50,0.2,kg,2.30,Ajo tierno,https://prod-mercadona.imgix.net/images/d3548dd13bc4dd71b373ff783c89a1d6.jpg
29,Verdura,256,Cebolla y ajo,69298,Ajos morados,,,4.78,0.4,kg,1.91,Ajos morados,https://prod-mercadona.imgix.net/images/4528ac7ba285c6f04282c093c5189140.jpg
29,Verdura,256,Cebolla y ajo,69173,Yuca,,,2.78,0.61,kg,1.70,Yuca,https://prod-mercadona.imgix.net/images/3c82a0206ba8e480e6b24eba31eae9d8.jpg
29,Verdura,256,Cebolla y ajo,69695,Ajo negro dientes pelados,,,52.35,0.085,kg,4.45,Ajo negro dientes pelados,https://prod-mercadona.imgix.net/images/aafe7d3532da499662ffc624e4cd05e4.jpg
29,Verdura,256,Cebolla y ajo,69682,Chalotas,,,6.60,0.25,kg,1.65,Chalotas,https://prod-mercadona.imgix.net/images/6812964c7010c8400d4b2d1202326c98.jpg
29,Verdura,256,Cebolla y ajo,69153,Cebollas morada,,,1.63,1.0,kg,1.63,Cebollas morada,https://prod-mercadona.imgix.net/images/c96a7cde62e7ae19329cf38fe19e6a6a.jpg
29,Verdura,256,Cebolla y ajo,40475,Picada de ajo y Perejil,,,13.90,0.1,kg,1.39,Picada de ajo y Perejil,https://prod-mercadona.imgix.net/images/84b6f57ffc9cc7f3c8ecd2cb68b30ad0.jpg
29,Verdura,855,Tomate,69937,Tomate ensalada,,Portugal,2.40,0.32,kg,0.77,Tomate ensalada,https://prod-mercadona.imgix.net/images/ccb2b42ba2bb6a7b692dac6101074709.jpg
29,Verdura,855,Tomate,69968,Tomate canario,,España,1.99,0.1,kg,0.20,Tomate canario,https://prod-mercadona.imgix.net/images/a80465f28148c351b28802d12d5e5a38.jpg
29,Verdura,855,Tomate,69912,Tomate pera,,Origen Mallorca,2.29,0.12,kg,0.27,Tomate pera,https://prod-mercadona.imgix.net/images/81e5188f5a00f6210c4becaaeb2fbad8.jpg
29,Verdura,855,Tomate,69975,Tomates pera,,Portugal,2.39,1.0,kg,2.39,Tomates pera,https://prod-mercadona.imgix.net/images/4c49ad43f84adb17d7bc8f3bd05148b9.jpg
29,Verdura,855,Tomate,69990,Tomates cherry,,España,3.66,0.5,kg,1.83,Tomates cherry,https://prod-mercadona.imgix.net/images/74c216426a65c3aadc5fa4fe801cfbb7.jpg
29,Verdura,855,Tomate,69414,Tomates cherry en rama Dulcita,Dulcita,Holanda,11.30,0.2,kg,2.26,Tomates cherry en rama Dulcita,https://prod-mercadona.imgix.net/images/2ab1d29071350f27f27b9b3b08129da4.jpg
29,Verdura,855,Tomate,69971,Tomates,,España,1.89,2.0,kg,3.78,Tomates,https://prod-mercadona.imgix.net/images/1f7c573e8ca26a34766e270bd2bb765e.jpg
29,Verdura,855,Tomate,69935,Tomate kumato negro,,Portugal,2.49,0.16,kg,0.40,Tomate kumato negro,https://prod-mercadona.imgix.net/images/4ddfc8d54e0b86c8a7c98dae1398edc1.jpg
29,Verdura,855,Tomate,69938,Tomate rallado,,España,4.79,0.29,kg,1.39,Tomate rallado,https://prod-mercadona.imgix.net/images/d2a9d5725091c1e09f099b70cb025a83.jpg
29,Verdura,855,Tomate,69487,Rama de Tomates,,Portugal,2.59,0.63,kg,1.63,Rama de Tomates,https://prod-mercadona.imgix.net/images/b865049658bc89eaf2131c967ee4d57e.jpg
29,Verdura,855,Tomate,69444,Tomate rosa,,Portugal,3.36,0.3,kg,1.01,Tomate rosa,https://prod-mercadona.imgix.net/images/16059afe6d120af69436af7868b13de6.jpg
29,Verdura,855,Tomate,69967,Tomate de ramillete de Mallorca,,,4.70,0.55,kg,2.59,Tomate de ramillete de Mallorca,https://prod-mercadona.imgix.net/images/bb1b02006b280065807a06dcc9559006.jpg
29,Verdura,855,Tomate,69447,Tomates Anhel,Anhel,Almería,5.98,0.4,kg,2.39,Tomates Anhel,https://prod-mercadona.imgix.net/images/2fd86d7c784d7ee3b6701b80d55ba1c9.jpg
29,Verdura,257,Pepino y zanahoria,69586,Zanahorias,,ESPAÑA,1.15,1.0,kg,1.15,Zanahorias,https://prod-mercadona.imgix.net/images/b862d3c846b5dd18edc52e0913e9ecc3.jpg
29,Verdura,257,Pepino y zanahoria,69584,Pepino,,Portugal,1.79,0.24,kg,0.43,Pepino,https://prod-mercadona.imgix.net/images/1eda395068a73f3236251abe7c78dc7b.jpg
29,Verdura,257,Pepino y zanahoria,69964,Pepino holandés,,España,2.50,0.425,kg,1.06,Pepino holandés,https://prod-mercadona.imgix.net/images/e691b00f83a443e975b76a9a7b591fd6.jpg
29,Verdura,257,Pepino y zanahoria,69669,Zanahorias,,España,1.78,0.5,kg,0.89,Zanahorias,https://prod-mercadona.imgix.net/images/60f9092e7fdce508c74769e023401263.jpg
29,Verdura,257,Pepino y zanahoria,69685,Pepinos,,,1.76,1.25,kg,2.20,Pepinos,https://prod-mercadona.imgix.net/images/7f63f9390c5783407ddc007fc831437b.jpg
29,Verdura,257,Pepino y zanahoria,69877,Palitos de zanahoria,,,9.89,0.18,kg,1.78,Palitos de zanahoria,https://prod-mercadona.imgix.net/images/7ede2894c1b8f5185ae19cd1cb0010d4.jpg
29,Verdura,257,Pepino y zanahoria,69722,Zanahoria rallada base para ensalada,,,5.47,0.15,kg,0.82,Zanahoria rallada base para ensalada,https://prod-mercadona.imgix.net/images/55981cabbe3dfaa2216e5038375cb91d.jpg
29,Verdura,857,Calabacín y pimiento,69310,Pimiento rojo,,España,2.89,0.44,kg,1.27,Pimiento rojo,https://prod-mercadona.imgix.net/images/9eb6421fb0e1b6a8a1bc42c75ab6efb0.jpg
29,Verdura,857,Calabacín y pimiento,69338,Calabacín verde,,Origen Mallorca,1.89,0.4,kg,0.76,Calabacín verde,https://prod-mercadona.imgix.net/images/ebbfb6a904fe02ba5a88b02f2be911fd.jpg
29,Verdura,857,Calabacín y pimiento,69320,Pimiento verde freír,,España/Marruecos,2.49,0.1,kg,0.25,Pimiento verde freír,https://prod-mercadona.imgix.net/images/ace6cddb107859b9d019cdd773ffda00.jpg
29,Verdura,857,Calabacín y pimiento,69312,Pimiento verde,,MURCIA,2.49,0.28,kg,0.70,Pimiento verde,https://prod-mercadona.imgix.net/images/47e87bc50f5a180656c12f1792a223de.jpg
"29,Verdura,857,Calabacín y pimiento,69491,""Pimientos tricolor rojo, amarillo y verde"",,España,3.08,0.6,kg,1.85,""Pimientos tricolor rojo, amarillo y verde"",https://prod-mercadona.imgix.net/images/e41353b7b0e82ea6e1456d6f9261a65c.jpg"
29,Verdura,857,Calabacín y pimiento,69590,Pimientos semipicantes,,España,5.40,0.25,kg,1.35,Pimientos semipicantes,https://prod-mercadona.imgix.net/images/529caf91545a4e0e75be0c17c4dbda68.jpg
29,Verdura,856,Repollo y col,69220,Coliflor,,Benicarló,1.82,1.21,kg,2.20,Coliflor,https://prod-mercadona.imgix.net/images/6d23e41208a9f845dbde60697cb4d5d2.jpg
29,Verdura,856,Repollo y col,69236,Repollo liso,,,1.55,1.44,kg,2.23,Repollo liso,https://prod-mercadona.imgix.net/images/f2e1b04912d5ae3c7481b56cc200411d.jpg
29,Verdura,856,Repollo y col,69246,Medio repollo liso,,,1.84,0.88,kg,1.62,Medio repollo liso,https://prod-mercadona.imgix.net/images/164c55b34601aae2655057170d74b82b.jpg
29,Verdura,856,Repollo y col,69238,Repollo rizado,,,1.55,1.13,kg,1.75,Repollo rizado,https://prod-mercadona.imgix.net/images/3e6a378138cf685c88973899bb0841a4.jpg
29,Verdura,856,Repollo y col,69257,Medio repollo rizado,,,1.84,0.77,kg,1.42,Medio repollo rizado,https://prod-mercadona.imgix.net/images/1317eb7028031263758cea38f4803e09.jpg
29,Verdura,856,Repollo y col,69251,Col lombarda,,Portugal,1.75,1.03,kg,1.80,Col lombarda,https://prod-mercadona.imgix.net/images/7798d5fc27ec9df3b3336c68302e5972.jpg
29,Verdura,856,Repollo y col,69258,Media col lombarda,,,2.00,0.57,kg,1.14,Media col lombarda,https://prod-mercadona.imgix.net/images/d3e88a38f23ebbd24626ea172ded9b52.jpg
